perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	num_controls
CDK4-2	CDK4	2.4812602886887616	ES2	perturbation_control	pearson	3	40
CDK4-3	CDK4	2.434146786970066	ES2	perturbation_control	pearson	3	40
CHEK2-1	CHEK2	0.4443901370625858	ES2	perturbation_control	pearson	3	40
CHEK2-2	CHEK2	0.42414570539780405	ES2	perturbation_control	pearson	3	40
COX5B-1	COX5B	0.07188278508607199	ES2	perturbation_control	pearson	3	40
COX5B-2	COX5B	0.1626142608724922	ES2	perturbation_control	pearson	3	40
CSNK1A1-1	CSNK1A1	0.7398713377099584	ES2	perturbation_control	pearson	3	40
CSNK1A1-2	CSNK1A1	1.0391236217144835	ES2	perturbation_control	pearson	3	40
CTNNB1-1	CTNNB1	1.717788482598368	ES2	perturbation_control	pearson	3	40
CTNNB1-2	CTNNB1	1.3596525708670766	ES2	perturbation_control	pearson	3	40
Chr2-1	Chr2	0.43160980929064136	ES2	perturbation_control	pearson	3	40
Chr2-2	Chr2	0.20323725773321613	ES2	perturbation_control	pearson	3	40
Chr2-3	Chr2	0.657526428111219	ES2	perturbation_control	pearson	3	40
Chr2-4	Chr2	0.47650517893921335	ES2	perturbation_control	pearson	3	40
Chr2-5	Chr2	0.47089057036263426	ES2	perturbation_control	pearson	3	40
Chr2-6	Chr2	0.6124929322872378	ES2	perturbation_control	pearson	3	40
DOT1L-1	DOT1L	1.4462377780037816	ES2	perturbation_control	pearson	3	40
DOT1L-2	DOT1L	1.4065071358646761	ES2	perturbation_control	pearson	3	40
EGFR-1	EGFR	1.3270251528432575	ES2	perturbation_control	pearson	3	40
EGFR-2	EGFR	1.5531453622505504	ES2	perturbation_control	pearson	3	40
EGLN1-8	EGLN1	3.154882716524966	ES2	perturbation_control	pearson	3	40
EGLN1-9	EGLN1	3.0123902754576473	ES2	perturbation_control	pearson	3	40
EMPTY	EMPTY		ES2	perturbation_control	pearson	3	40
ERBB2-1	ERBB2	1.6456794583595635	ES2	perturbation_control	pearson	3	40
ERBB2-2	ERBB2	1.6787536315119427	ES2	perturbation_control	pearson	3	40
ERBB3-1	ERBB3	0.7849820666654578	ES2	perturbation_control	pearson	3	40
ERBB3-2	ERBB3	0.8010830610213757	ES2	perturbation_control	pearson	3	40
EZH2-1	EZH2	1.265493242862802	ES2	perturbation_control	pearson	3	40
EZH2-2	EZH2	1.377844749933978	ES2	perturbation_control	pearson	3	40
GLS-1	GLS	1.0942117073449473	ES2	perturbation_control	pearson	3	40
GLS-2	GLS	1.2106428579321238	ES2	perturbation_control	pearson	3	40
GPX4-1	GPX4	4.084137266000634	ES2	perturbation_control	pearson	3	40
GPX4-2	GPX4	3.6800942143784416	ES2	perturbation_control	pearson	3	40
HIF1a-1	HIF1a	1.3433241953552384	ES2	perturbation_control	pearson	3	40
HIF1a-2	HIF1a	1.2806138184757074	ES2	perturbation_control	pearson	3	40
ITGAV-1	ITGAV	3.115085074532815	ES2	perturbation_control	pearson	3	40
ITGAV-2	ITGAV	3.309392245497336	ES2	perturbation_control	pearson	3	40
JAK3-1	JAK3	-0.06909195346885783	ES2	perturbation_control	pearson	3	40
JAK3-2	JAK3	0.07271162219164723	ES2	perturbation_control	pearson	3	40
KIF11-1	KIF11	1.6129474172727545	ES2	perturbation_control	pearson	3	40
KIF11-2	KIF11	1.8480568686552263	ES2	perturbation_control	pearson	3	40
KRAS-1	KRAS	0.07746100956727665	ES2	perturbation_control	pearson	3	40
KRAS-2A	KRAS	0.3206097850612266	ES2	perturbation_control	pearson	3	40
KRAS-2B	KRAS	0.20243591079418463	ES2	perturbation_control	pearson	3	40
LacZ-2	LacZ	0.003719625753358688	ES2	perturbation_control	pearson	3	40
LacZ-3	LacZ	-0.10291470423169587	ES2	perturbation_control	pearson	3	40
Luc-1	Luc	0.6232973346025054	ES2	perturbation_control	pearson	3	40
Luc-2	Luc	0.698062559839566	ES2	perturbation_control	pearson	3	40
MAPK1-1	MAPK1	2.7976874888850056	ES2	perturbation_control	pearson	3	40
MAPK1-2	MAPK1	2.748884885040821	ES2	perturbation_control	pearson	3	40
MCL1-2	MCL1	0.14319562981417994	ES2	perturbation_control	pearson	3	40
MCL1-5	MCL1	0.05853229155559562	ES2	perturbation_control	pearson	3	40
MTOR-1	MTOR	1.623428830408137	ES2	perturbation_control	pearson	3	40
MTOR-2	MTOR	1.5349534215563752	ES2	perturbation_control	pearson	3	40
MYC-1	MYC	3.983473551885128	ES2	perturbation_control	pearson	3	40
MYC-2	MYC	3.8495867560238093	ES2	perturbation_control	pearson	3	40
ORC4-1	ORC4	0.4806902743804798	ES2	perturbation_control	pearson	3	40
ORC4-2	ORC4	0.41530779686138025	ES2	perturbation_control	pearson	3	40
PIK3CA-1	PIK3CA	0.9027543251174797	ES2	perturbation_control	pearson	3	40
PIK3CA-2	PIK3CA	1.2134872847307225	ES2	perturbation_control	pearson	3	40
POLR2D-1	POLR2D	3.004263777275775	ES2	perturbation_control	pearson	3	40
POLR2D-2	POLR2D	2.9162478025838356	ES2	perturbation_control	pearson	3	40
PPIB-1	PPIB	0.20212144191013426	ES2	perturbation_control	pearson	3	40
PPIB-2	PPIB	0.07529916633936647	ES2	perturbation_control	pearson	3	40
PRDX1-1	PRDX1	0.5932852747417711	ES2	perturbation_control	pearson	3	40
PRDX1-2	PRDX1	0.7240116378301793	ES2	perturbation_control	pearson	3	40
PSMA1-1	PSMA1	3.350095752644898	ES2	perturbation_control	pearson	3	40
PSMA1-2	PSMA1	3.6758809721501913	ES2	perturbation_control	pearson	3	40
PTK2-1	PTK2	2.005818203389724	ES2	perturbation_control	pearson	3	40
PTK2-2	PTK2	2.0316685445898557	ES2	perturbation_control	pearson	3	40
RAC1-1	RAC1	0.8905436268245247	ES2	perturbation_control	pearson	3	40
RAC1-2	RAC1	0.8926292439764391	ES2	perturbation_control	pearson	3	40
RAF1-1	RAF1	1.1640857449514785	ES2	perturbation_control	pearson	3	40
RAF1-2	RAF1	1.1436628771104287	ES2	perturbation_control	pearson	3	40
RHOA-1	RHOA	3.1013705816609423	ES2	perturbation_control	pearson	3	40
RHOA-2	RHOA	3.512244125682691	ES2	perturbation_control	pearson	3	40
SDHB-1	SDHB	0.8891935688430722	ES2	perturbation_control	pearson	3	40
SDHB-2	SDHB	0.7643510679941155	ES2	perturbation_control	pearson	3	40
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	3	40
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	3	40
SMARCB1-1	SMARCB1	0.7003079565302657	ES2	perturbation_control	pearson	3	40
SMARCB1-2	SMARCB1	0.7626098245946511	ES2	perturbation_control	pearson	3	40
STAT3-1	STAT3	0.9849813168563348	ES2	perturbation_control	pearson	3	40
STAT3-2	STAT3	1.0950958463174367	ES2	perturbation_control	pearson	3	40
SUZ12-1	SUZ12	0.6707237759428808	ES2	perturbation_control	pearson	3	40
SUZ12-2	SUZ12	0.7524144681673359	ES2	perturbation_control	pearson	3	40
TXN-1	TXN	1.1041837935886127	ES2	perturbation_control	pearson	3	40
TXN-2	TXN	0.9316985812882675	ES2	perturbation_control	pearson	3	40
XBP-1	XBP	1.0557613274973159	ES2	perturbation_control	pearson	3	40
XBP-2	XBP	1.165913310567908	ES2	perturbation_control	pearson	3	40
YAP1-1	YAP1	2.5883712184666177	ES2	perturbation_control	pearson	3	40
YAP1-2	YAP1	2.7998568262828836	ES2	perturbation_control	pearson	3	40
AKT1-1	AKT1	0.9162974993016234	HCC44	perturbation_control	pearson	3	30
AKT1-2	AKT1	0.9312842673821992	HCC44	perturbation_control	pearson	3	30
ARID1B-1	ARID1B	0.6815249540905762	HCC44	perturbation_control	pearson	3	30
ARID1B-2	ARID1B	0.5831011716862539	HCC44	perturbation_control	pearson	3	30
ATF4-1	ATF4	0.5050642312556872	HCC44	perturbation_control	pearson	3	30
ATF4-2	ATF4	0.7187693844284768	HCC44	perturbation_control	pearson	3	30
ATP50-1	ATP50	1.3626756657418424	HCC44	perturbation_control	pearson	3	30
ATP50-2	ATP50	1.0817371767539132	HCC44	perturbation_control	pearson	3	30
AURKB-2	AURKB		HCC44	perturbation_control	pearson	3	30
BCL2-1	BCL2	0.7704949340087031	HCC44	perturbation_control	pearson	3	30
BCL2-2	BCL2	0.8331922285826446	HCC44	perturbation_control	pearson	3	30
BCL2L2-1	BCL2L2	0.31753700271667284	HCC44	perturbation_control	pearson	3	30
BCL2L2-2	BCL2L2	0.2342140516377746	HCC44	perturbation_control	pearson	3	30
BCL2L2-4	BCL2L2	0.43320492516970394	HCC44	perturbation_control	pearson	3	30
BRAF-2	BRAF		HCC44	perturbation_control	pearson	3	30
BRAF1-1	BRAF1		HCC44	perturbation_control	pearson	3	30
BRCA1-1	BRCA1	0.8396396083436364	HCC44	perturbation_control	pearson	3	30
BRCA1-2	BRCA1	0.9570282485181306	HCC44	perturbation_control	pearson	3	30
BRD4-1	BRD4	2.607202635625349	HCC44	perturbation_control	pearson	3	30
BRD4-2	BRD4	1.7253322288429693	HCC44	perturbation_control	pearson	3	30
CCND1-1	CCND1	0.7166982780950453	HCC44	perturbation_control	pearson	3	30
CCND1-2	CCND1	0.5590332207585659	HCC44	perturbation_control	pearson	3	30
CCNE1-1	CCNE1	1.6053133819620287	HCC44	perturbation_control	pearson	3	30
CCNE1-2	CCNE1	1.4346315934136464	HCC44	perturbation_control	pearson	3	30
CDK2-1	CDK2	2.1711040346304835	HCC44	perturbation_control	pearson	3	30
CDK2-2	CDK2	1.8956125421884766	HCC44	perturbation_control	pearson	3	30
CDK4-1	CDK4	1.090132002410351	HCC44	perturbation_control	pearson	3	30
CDK4-2	CDK4	0.9954946838335429	HCC44	perturbation_control	pearson	3	30
CDK4-3	CDK4	0.7033528226064738	HCC44	perturbation_control	pearson	3	30
CHEK2-1	CHEK2	0.3638500690357269	HCC44	perturbation_control	pearson	3	30
CHEK2-2	CHEK2	0.40705823559150645	HCC44	perturbation_control	pearson	3	30
COX5B-1	COX5B	0.7876924475824308	HCC44	perturbation_control	pearson	3	30
COX5B-2	COX5B	0.6513228316891375	HCC44	perturbation_control	pearson	3	30
CSNK1A1-1	CSNK1A1	1.7725492196408497	HCC44	perturbation_control	pearson	3	30
CSNK1A1-2	CSNK1A1	1.4481450230036492	HCC44	perturbation_control	pearson	3	30
CTNNB1-1	CTNNB1	-0.06301678929870257	HCC44	perturbation_control	pearson	3	30
CTNNB1-2	CTNNB1	-0.0027715923562027095	HCC44	perturbation_control	pearson	3	30
Chr2-1	Chr2	0.5215023854507072	HCC44	perturbation_control	pearson	3	30
Chr2-2	Chr2	0.37010491189212996	HCC44	perturbation_control	pearson	3	30
Chr2-3	Chr2	0.6100253047080471	HCC44	perturbation_control	pearson	3	30
Chr2-4	Chr2	0.10814926602925969	HCC44	perturbation_control	pearson	3	30
Chr2-5	Chr2	0.5441208001933887	HCC44	perturbation_control	pearson	3	30
Chr2-6	Chr2	0.6735298934838906	HCC44	perturbation_control	pearson	3	30
DOT1L-1	DOT1L	0.9528731467961384	HCC44	perturbation_control	pearson	3	30
DOT1L-2	DOT1L	0.9890069385249196	HCC44	perturbation_control	pearson	3	30
EGFR-1	EGFR	0.2903067204449657	HCC44	perturbation_control	pearson	3	30
EGFR-2	EGFR	0.35147863020585496	HCC44	perturbation_control	pearson	3	30
EGLN1-8	EGLN1	1.8605635200635322	HCC44	perturbation_control	pearson	3	30
EGLN1-9	EGLN1	1.4884116975163677	HCC44	perturbation_control	pearson	3	30
EMPTY	EMPTY		HCC44	perturbation_control	pearson	3	30
ERBB2-1	ERBB2	0.19645121301865634	HCC44	perturbation_control	pearson	3	30
ERBB2-2	ERBB2	0.16609915977678716	HCC44	perturbation_control	pearson	3	30
ERBB3-1	ERBB3	0.5833474453171792	HCC44	perturbation_control	pearson	3	30
ERBB3-2	ERBB3	0.5866110513260376	HCC44	perturbation_control	pearson	3	30
EZH2-1	EZH2	0.9618931811171042	HCC44	perturbation_control	pearson	3	30
EZH2-2	EZH2	0.946133409531509	HCC44	perturbation_control	pearson	3	30
GLS-1	GLS	1.0425078812290356	HCC44	perturbation_control	pearson	3	30
GLS-2	GLS	0.8468055393426419	HCC44	perturbation_control	pearson	3	30
GPX4-1	GPX4	0.9759118404834324	HCC44	perturbation_control	pearson	3	30
GPX4-2	GPX4	0.8383604464900838	HCC44	perturbation_control	pearson	3	30
HIF1a-1	HIF1a	0.6621190148199357	HCC44	perturbation_control	pearson	3	30
HIF1a-2	HIF1a	0.6587339539485815	HCC44	perturbation_control	pearson	3	30
ITGAV-1	ITGAV	3.1936333545881186	HCC44	perturbation_control	pearson	3	30
ITGAV-2	ITGAV	3.326254175922011	HCC44	perturbation_control	pearson	3	30
JAK3-1	JAK3	0.3418442758822774	HCC44	perturbation_control	pearson	3	30
JAK3-2	JAK3	0.32589947849586665	HCC44	perturbation_control	pearson	3	30
KIF11-1	KIF11	1.992600162258948	HCC44	perturbation_control	pearson	3	30
KIF11-2	KIF11	1.9257989599869856	HCC44	perturbation_control	pearson	3	30
KRAS-1	KRAS	1.6987689528878265	HCC44	perturbation_control	pearson	3	30
KRAS-2A	KRAS	1.3658935010715787	HCC44	perturbation_control	pearson	3	30
KRAS-2B	KRAS	0.9103678253663969	HCC44	perturbation_control	pearson	3	30
LacZ-2	LacZ	0.3147460024622373	HCC44	perturbation_control	pearson	3	30
LacZ-3	LacZ	0.3053430901681604	HCC44	perturbation_control	pearson	3	30
Luc-1	Luc	0.4750226160155795	HCC44	perturbation_control	pearson	3	30
Luc-2	Luc	0.4103492204398503	HCC44	perturbation_control	pearson	3	30
MAPK1-1	MAPK1	1.0377019597560881	HCC44	perturbation_control	pearson	3	30
MAPK1-2	MAPK1	0.8508832892873834	HCC44	perturbation_control	pearson	3	30
MCL1-2	MCL1	0.43282344831939423	HCC44	perturbation_control	pearson	3	30
MCL1-5	MCL1	0.5716212301185167	HCC44	perturbation_control	pearson	3	30
MTOR-1	MTOR	1.7756564091158138	HCC44	perturbation_control	pearson	3	30
MTOR-2	MTOR	1.5822497396475788	HCC44	perturbation_control	pearson	3	30
MYC-1	MYC	2.1824731531779182	HCC44	perturbation_control	pearson	3	30
MYC-2	MYC	2.2078912924488745	HCC44	perturbation_control	pearson	3	30
ORC4-1	ORC4	0.26586802431067375	HCC44	perturbation_control	pearson	3	30
ORC4-2	ORC4	0.3297891662191101	HCC44	perturbation_control	pearson	3	30
PIK3CA-1	PIK3CA	0.7783414032722015	HCC44	perturbation_control	pearson	3	30
PIK3CA-2	PIK3CA	0.828635892001902	HCC44	perturbation_control	pearson	3	30
POLR2D-1	POLR2D	2.198625120988284	HCC44	perturbation_control	pearson	3	30
POLR2D-2	POLR2D	2.0975750567881537	HCC44	perturbation_control	pearson	3	30
PPIB-1	PPIB	0.11772425986007416	HCC44	perturbation_control	pearson	3	30
PPIB-2	PPIB	0.08399802139665012	HCC44	perturbation_control	pearson	3	30
PRDX1-1	PRDX1	0.37542047256882705	HCC44	perturbation_control	pearson	3	30
PRDX1-2	PRDX1	0.24387090096140668	HCC44	perturbation_control	pearson	3	30
PSMA1-1	PSMA1	1.8818596485822876	HCC44	perturbation_control	pearson	3	30
PSMA1-2	PSMA1	1.9414610045717875	HCC44	perturbation_control	pearson	3	30
PTK2-1	PTK2	2.8764730902572957	HCC44	perturbation_control	pearson	3	30
PTK2-2	PTK2	3.0912361946482174	HCC44	perturbation_control	pearson	3	30
RAC1-1	RAC1	0.952239976643156	HCC44	perturbation_control	pearson	3	30
RAC1-2	RAC1	0.7995058243434641	HCC44	perturbation_control	pearson	3	30
RAF1-1	RAF1	0.8240542261892447	HCC44	perturbation_control	pearson	3	30
RAF1-2	RAF1	1.004812395922189	HCC44	perturbation_control	pearson	3	30
RHOA-1	RHOA	2.3749244180430336	HCC44	perturbation_control	pearson	3	30
RHOA-2	RHOA	2.63101429454589	HCC44	perturbation_control	pearson	3	30
SDHB-1	SDHB	1.628232152639446	HCC44	perturbation_control	pearson	3	30
SDHB-2	SDHB	1.2810496570540937	HCC44	perturbation_control	pearson	3	30
SLC2A1-1	SLC2A1		HCC44	perturbation_control	pearson	3	30
SLC2A2-2	SLC2A2		HCC44	perturbation_control	pearson	3	30
SMARCB1-1	SMARCB1	0.6680321391118099	HCC44	perturbation_control	pearson	3	30
SMARCB1-2	SMARCB1	0.7124883167803868	HCC44	perturbation_control	pearson	3	30
STAT3-1	STAT3	0.7159705561672106	HCC44	perturbation_control	pearson	3	30
STAT3-2	STAT3	0.4944069133587416	HCC44	perturbation_control	pearson	3	30
SUZ12-1	SUZ12	1.577837307716557	HCC44	perturbation_control	pearson	3	30
SUZ12-2	SUZ12	1.460139935367394	HCC44	perturbation_control	pearson	3	30
TXN-1	TXN	0.7183373292329522	HCC44	perturbation_control	pearson	3	30
TXN-2	TXN	0.6603227335984928	HCC44	perturbation_control	pearson	3	30
XBP-1	XBP	1.030407596345946	HCC44	perturbation_control	pearson	3	30
XBP-2	XBP	1.1520062547691725	HCC44	perturbation_control	pearson	3	30
YAP1-1	YAP1	0.4438842891866879	HCC44	perturbation_control	pearson	3	30
YAP1-2	YAP1	0.5671470652115563	HCC44	perturbation_control	pearson	3	30
AKT1-1	AKT1	0.1603397929908207	A549	perturbation_control	pearson	3	30
AKT1-2	AKT1	0.18648974969612267	A549	perturbation_control	pearson	3	30
ARID1B-1	ARID1B	0.5899593166615442	A549	perturbation_control	pearson	3	30
ARID1B-2	ARID1B	0.3176043874290259	A549	perturbation_control	pearson	3	30
ATF4-1	ATF4	1.5234814038259314	A549	perturbation_control	pearson	3	30
ATF4-2	ATF4	1.4908659490889522	A549	perturbation_control	pearson	3	30
ATP50-1	ATP50	0.5661517457779723	A549	perturbation_control	pearson	3	30
ATP50-2	ATP50	0.11771036447989275	A549	perturbation_control	pearson	3	30
AURKB-2	AURKB		A549	perturbation_control	pearson	3	30
BCL2-1	BCL2	0.2990529302860947	A549	perturbation_control	pearson	3	30
BCL2-2	BCL2	0.24822804972707824	A549	perturbation_control	pearson	3	30
BCL2L2-1	BCL2L2	0.04159137696852628	A549	perturbation_control	pearson	3	30
BCL2L2-2	BCL2L2	0.0004250303388560657	A549	perturbation_control	pearson	3	30
BCL2L2-4	BCL2L2	-0.3096909032723439	A549	perturbation_control	pearson	3	30
BRAF-2	BRAF		A549	perturbation_control	pearson	3	30
BRAF1-1	BRAF1		A549	perturbation_control	pearson	3	30
BRCA1-1	BRCA1	0.6665544147883418	A549	perturbation_control	pearson	3	30
BRCA1-2	BRCA1	0.5823551984880626	A549	perturbation_control	pearson	3	30
BRD4-1	BRD4	0.7573987198443279	A549	perturbation_control	pearson	3	30
BRD4-2	BRD4	0.9961774116260875	A549	perturbation_control	pearson	3	30
CCND1-1	CCND1	1.0679855466571686	A549	perturbation_control	pearson	3	30
CCND1-2	CCND1	0.8710863164377589	A549	perturbation_control	pearson	3	30
CCNE1-1	CCNE1	1.477417414069739	A549	perturbation_control	pearson	3	30
CCNE1-2	CCNE1	1.3714398985179428	A549	perturbation_control	pearson	3	30
CDK2-1	CDK2	1.3615908183920247	A549	perturbation_control	pearson	3	30
CDK2-2	CDK2	1.1862981243871382	A549	perturbation_control	pearson	3	30
CDK4-1	CDK4	1.0527740787647002	A549	perturbation_control	pearson	3	30
CDK4-2	CDK4	0.9862261266822071	A549	perturbation_control	pearson	3	30
CDK4-3	CDK4	0.8671567413129636	A549	perturbation_control	pearson	3	30
CHEK2-1	CHEK2	-0.05953255841193635	A549	perturbation_control	pearson	3	30
CHEK2-2	CHEK2	0.18623785691038097	A549	perturbation_control	pearson	3	30
COX5B-1	COX5B	0.5927194849056555	A549	perturbation_control	pearson	3	30
COX5B-2	COX5B	0.3457391266721028	A549	perturbation_control	pearson	3	30
CSNK1A1-1	CSNK1A1	1.7432455009206194	A549	perturbation_control	pearson	3	30
CSNK1A1-2	CSNK1A1	1.7099189112526405	A549	perturbation_control	pearson	3	30
CTNNB1-1	CTNNB1	-0.7316081466482918	A549	perturbation_control	pearson	3	30
CTNNB1-2	CTNNB1	-0.06376556456494563	A549	perturbation_control	pearson	3	30
Chr2-1	Chr2	0.1582954383317508	A549	perturbation_control	pearson	3	30
Chr2-2	Chr2	0.03428236480865325	A549	perturbation_control	pearson	3	30
Chr2-3	Chr2	0.1606830190233677	A549	perturbation_control	pearson	3	30
Chr2-4	Chr2	0.11581994983150905	A549	perturbation_control	pearson	3	30
Chr2-5	Chr2	0.20794564135040114	A549	perturbation_control	pearson	3	30
Chr2-6	Chr2	0.18443580344203123	A549	perturbation_control	pearson	3	30
DOT1L-1	DOT1L	0.061436786178407005	A549	perturbation_control	pearson	3	30
DOT1L-2	DOT1L	0.3661056338164863	A549	perturbation_control	pearson	3	30
EGFR-1	EGFR	0.7217168968345469	A549	perturbation_control	pearson	3	30
EGFR-2	EGFR	0.3422805728311351	A549	perturbation_control	pearson	3	30
EGLN1-8	EGLN1	0.4597076973285465	A549	perturbation_control	pearson	3	30
EGLN1-9	EGLN1	0.054688874763088785	A549	perturbation_control	pearson	3	30
EMPTY	EMPTY		A549	perturbation_control	pearson	3	30
ERBB2-1	ERBB2	1.210153833013578	A549	perturbation_control	pearson	3	30
ERBB2-2	ERBB2	1.3261547991523883	A549	perturbation_control	pearson	3	30
ERBB3-1	ERBB3	0.7476428574655491	A549	perturbation_control	pearson	3	30
ERBB3-2	ERBB3	0.6004969139843357	A549	perturbation_control	pearson	3	30
EZH2-1	EZH2	0.8835261685257485	A549	perturbation_control	pearson	3	30
EZH2-2	EZH2	0.852083735403379	A549	perturbation_control	pearson	3	30
GLS-1	GLS	0.6613573841375238	A549	perturbation_control	pearson	3	30
GLS-2	GLS	-0.05530157447845693	A549	perturbation_control	pearson	3	30
GPX4-1	GPX4	0.21694334982432711	A549	perturbation_control	pearson	3	30
GPX4-2	GPX4	0.41297108106198366	A549	perturbation_control	pearson	3	30
HIF1a-1	HIF1a	0.2832948542926961	A549	perturbation_control	pearson	3	30
HIF1a-2	HIF1a	0.3524097123961162	A549	perturbation_control	pearson	3	30
ITGAV-1	ITGAV	2.762043585121299	A549	perturbation_control	pearson	3	30
ITGAV-2	ITGAV	2.8195100288030046	A549	perturbation_control	pearson	3	30
JAK3-1	JAK3	-0.4694364050529154	A549	perturbation_control	pearson	3	30
JAK3-2	JAK3	0.17706531663357877	A549	perturbation_control	pearson	3	30
KIF11-1	KIF11	1.3986260948527376	A549	perturbation_control	pearson	3	30
KIF11-2	KIF11	1.424802490151927	A549	perturbation_control	pearson	3	30
KRAS-1	KRAS	0.5542809027974565	A549	perturbation_control	pearson	3	30
KRAS-2A	KRAS	0.5349394132165327	A549	perturbation_control	pearson	3	30
KRAS-2B	KRAS	0.3294017273133432	A549	perturbation_control	pearson	3	30
LacZ-2	LacZ	0.2992363657901398	A549	perturbation_control	pearson	3	30
LacZ-3	LacZ	0.3796346697939834	A549	perturbation_control	pearson	3	30
Luc-1	Luc	0.8342246401830713	A549	perturbation_control	pearson	3	30
Luc-2	Luc	1.0892369881349955	A549	perturbation_control	pearson	3	30
MAPK1-1	MAPK1	0.47354012047719124	A549	perturbation_control	pearson	3	30
MAPK1-2	MAPK1	-0.09371225283556514	A549	perturbation_control	pearson	3	30
MCL1-2	MCL1	-0.13995683265720968	A549	perturbation_control	pearson	3	30
MCL1-5	MCL1	-0.0954135990503918	A549	perturbation_control	pearson	3	30
MTOR-1	MTOR	1.3241628807497774	A549	perturbation_control	pearson	3	30
MTOR-2	MTOR	1.061137500685886	A549	perturbation_control	pearson	3	30
MYC-1	MYC	2.061685675312255	A549	perturbation_control	pearson	3	30
