perturbation	group	grit	cell_line	barcode_control	cor_method	random_iteration	shuffle_method	norm_method
JAK3-1	JAK3	0.4458042355813576	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
JAK3-2	JAK3	0.3083775928323007	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
KIF11-1	KIF11	0.3234167933765614	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
KIF11-2	KIF11	0.5934111620841528	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
KRAS-1	KRAS	-0.12702627056140775	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
KRAS-2A	KRAS	-0.40311612690186616	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
KRAS-2B	KRAS	-0.0006735659910499237	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
LacZ-2	LacZ	-0.13303526411770333	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
LacZ-3	LacZ	0.09439291666160153	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
Luc-1	Luc	0.4362434862475869	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
Luc-2	Luc	0.4985783272869097	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MAPK1-1	MAPK1	-0.642154634830352	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MAPK1-2	MAPK1	-0.03264003745179292	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MCL1-2	MCL1	0.006008001147334713	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MCL1-5	MCL1	0.052122771944421636	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MTOR-1	MTOR	0.14906204691841907	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MTOR-2	MTOR	-0.09623849921923375	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MYC-1	MYC	0.4360899396014254	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
MYC-2	MYC	0.5513662534310955	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
ORC4-1	ORC4	0.00016618225856407376	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
ORC4-2	ORC4	-0.021166151777283954	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PIK3CA-1	PIK3CA	-0.8999994624157218	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PIK3CA-2	PIK3CA	-0.7188597541865853	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
POLR2D-1	POLR2D	0.20576462430864836	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
POLR2D-2	POLR2D	0.2347596511196636	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PPIB-1	PPIB	-0.0007731895576171145	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PPIB-2	PPIB	-0.056287540268545246	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PRDX1-1	PRDX1	-1.0551767950070383	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PRDX1-2	PRDX1	-0.8995642025418786	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PSMA1-1	PSMA1	0.10421399362187406	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PSMA1-2	PSMA1	0.15004163501065174	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PTK2-1	PTK2	-0.11588331705457157	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
PTK2-2	PTK2	-0.3318985209445827	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RAC1-1	RAC1	0.547708521391362	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RAC1-2	RAC1	0.7831106412198158	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RAF1-1	RAF1	-0.10204858956276572	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RAF1-2	RAF1	-0.41715826043651494	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RHOA-1	RHOA	0.5223331085023044	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
RHOA-2	RHOA	0.6803767254377013	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SDHB-1	SDHB	0.9016825376057399	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SDHB-2	SDHB	0.6759871403560629	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SMARCB1-1	SMARCB1	-0.3418532804500445	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SMARCB1-2	SMARCB1	-0.673488502817938	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
STAT3-1	STAT3	0.13840156384286395	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
STAT3-2	STAT3	0.13046597384033662	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SUZ12-1	SUZ12	-0.3953284654061353	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
SUZ12-2	SUZ12	-0.7936861289786115	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
TXN-1	TXN	0.26050159461747746	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
TXN-2	TXN	0.11877380474856093	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
XBP-1	XBP	0.001569182837739741	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
XBP-2	XBP	0.20780705919992176	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
YAP1-1	YAP1	0.09351754052008612	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
YAP1-2	YAP1	-0.042475886855180986	ES2	cutting_control	pearson	4	metadata_shuffle_ctrl_fixed	ctrl_based
AKT1-1	AKT1	0.10071625310687915	ES2	cutting_control	pearson	4	independent_column	whole_plate
AKT1-2	AKT1	0.038346486302170246	ES2	cutting_control	pearson	4	independent_column	whole_plate
ARID1B-1	ARID1B	0.5934507776622768	ES2	cutting_control	pearson	4	independent_column	whole_plate
ARID1B-2	ARID1B	0.8342496862725379	ES2	cutting_control	pearson	4	independent_column	whole_plate
ATF4-1	ATF4	-0.46813906668491145	ES2	cutting_control	pearson	4	independent_column	whole_plate
ATF4-2	ATF4	-0.10876970727866736	ES2	cutting_control	pearson	4	independent_column	whole_plate
ATP50-1	ATP50	0.7877250513355998	ES2	cutting_control	pearson	4	independent_column	whole_plate
ATP50-2	ATP50	0.33246199373886676	ES2	cutting_control	pearson	4	independent_column	whole_plate
AURKB-2	AURKB		ES2	cutting_control	pearson	4	independent_column	whole_plate
BCL2-1	BCL2	-0.04262116812303118	ES2	cutting_control	pearson	4	independent_column	whole_plate
BCL2-2	BCL2	0.1671061272010587	ES2	cutting_control	pearson	4	independent_column	whole_plate
BCL2L2-1	BCL2L2	0.16493473337275924	ES2	cutting_control	pearson	4	independent_column	whole_plate
BCL2L2-2	BCL2L2	0.20650275093611203	ES2	cutting_control	pearson	4	independent_column	whole_plate
BCL2L2-4	BCL2L2	0.5740655280526032	ES2	cutting_control	pearson	4	independent_column	whole_plate
BRAF-2	BRAF		ES2	cutting_control	pearson	4	independent_column	whole_plate
BRAF1-1	BRAF1		ES2	cutting_control	pearson	4	independent_column	whole_plate
BRCA1-1	BRCA1	-0.9916405649268012	ES2	cutting_control	pearson	4	independent_column	whole_plate
BRCA1-2	BRCA1	-1.0132407550837657	ES2	cutting_control	pearson	4	independent_column	whole_plate
BRD4-1	BRD4	0.17496360469420824	ES2	cutting_control	pearson	4	independent_column	whole_plate
BRD4-2	BRD4	-0.014704653783071675	ES2	cutting_control	pearson	4	independent_column	whole_plate
CCND1-1	CCND1	0.16991105169662146	ES2	cutting_control	pearson	4	independent_column	whole_plate
CCND1-2	CCND1	0.48634955847526984	ES2	cutting_control	pearson	4	independent_column	whole_plate
CCNE1-1	CCNE1	0.12459736085050938	ES2	cutting_control	pearson	4	independent_column	whole_plate
CCNE1-2	CCNE1	0.23999756581655438	ES2	cutting_control	pearson	4	independent_column	whole_plate
CDK2-1	CDK2	0.421969891958895	ES2	cutting_control	pearson	4	independent_column	whole_plate
CDK2-2	CDK2	0.6563246650439437	ES2	cutting_control	pearson	4	independent_column	whole_plate
CDK4-1	CDK4	0.06410995692387852	ES2	cutting_control	pearson	4	independent_column	whole_plate
CDK4-2	CDK4	-0.03354180753392383	ES2	cutting_control	pearson	4	independent_column	whole_plate
CDK4-3	CDK4	0.14744343790723638	ES2	cutting_control	pearson	4	independent_column	whole_plate
CHEK2-1	CHEK2	-0.19360749395483542	ES2	cutting_control	pearson	4	independent_column	whole_plate
CHEK2-2	CHEK2	-0.31743304916390547	ES2	cutting_control	pearson	4	independent_column	whole_plate
COX5B-1	COX5B	0.20664454592466958	ES2	cutting_control	pearson	4	independent_column	whole_plate
COX5B-2	COX5B	0.4048937454842093	ES2	cutting_control	pearson	4	independent_column	whole_plate
CSNK1A1-1	CSNK1A1	-0.3600017275494274	ES2	cutting_control	pearson	4	independent_column	whole_plate
CSNK1A1-2	CSNK1A1	-0.18647168164692954	ES2	cutting_control	pearson	4	independent_column	whole_plate
CTNNB1-1	CTNNB1	-0.23123527541242356	ES2	cutting_control	pearson	4	independent_column	whole_plate
CTNNB1-2	CTNNB1	0.01884457267035866	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-1	Chr2	-0.02020330363744745	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-2	Chr2	-0.027573769367382706	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-3	Chr2	-0.020751390022962786	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-4	Chr2	0.04037081216583442	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-5	Chr2	-0.02881406386758669	ES2	cutting_control	pearson	4	independent_column	whole_plate
Chr2-6	Chr2	-0.02631748012205514	ES2	cutting_control	pearson	4	independent_column	whole_plate
DOT1L-1	DOT1L	-0.8132599228254899	ES2	cutting_control	pearson	4	independent_column	whole_plate
DOT1L-2	DOT1L	-1.0685487606613884	ES2	cutting_control	pearson	4	independent_column	whole_plate
EGFR-1	EGFR	-0.6238134850523936	ES2	cutting_control	pearson	4	independent_column	whole_plate
EGFR-2	EGFR	-0.6724926247195704	ES2	cutting_control	pearson	4	independent_column	whole_plate
EGLN1-8	EGLN1	0.4671288544722243	ES2	cutting_control	pearson	4	independent_column	whole_plate
EGLN1-9	EGLN1	0.7459035751746756	ES2	cutting_control	pearson	4	independent_column	whole_plate
EMPTY	EMPTY		ES2	cutting_control	pearson	4	independent_column	whole_plate
ERBB2-1	ERBB2	-0.14734553074698795	ES2	cutting_control	pearson	4	independent_column	whole_plate
ERBB2-2	ERBB2	-0.059178340677433106	ES2	cutting_control	pearson	4	independent_column	whole_plate
ERBB3-1	ERBB3	0.22380617942806916	ES2	cutting_control	pearson	4	independent_column	whole_plate
ERBB3-2	ERBB3	-0.020435803880835726	ES2	cutting_control	pearson	4	independent_column	whole_plate
EZH2-1	EZH2	0.2712139008840257	ES2	cutting_control	pearson	4	independent_column	whole_plate
EZH2-2	EZH2	0.10083095678489118	ES2	cutting_control	pearson	4	independent_column	whole_plate
GLS-1	GLS	-1.4675481897675045	ES2	cutting_control	pearson	4	independent_column	whole_plate
GLS-2	GLS	-1.065732103872852	ES2	cutting_control	pearson	4	independent_column	whole_plate
GPX4-1	GPX4	0.5365327614759577	ES2	cutting_control	pearson	4	independent_column	whole_plate
GPX4-2	GPX4	0.5455214753140707	ES2	cutting_control	pearson	4	independent_column	whole_plate
HIF1a-1	HIF1a	-0.5441252591245593	ES2	cutting_control	pearson	4	independent_column	whole_plate
HIF1a-2	HIF1a	-0.723128452306288	ES2	cutting_control	pearson	4	independent_column	whole_plate
ITGAV-1	ITGAV	-0.29107075510416974	ES2	cutting_control	pearson	4	independent_column	whole_plate
ITGAV-2	ITGAV	0.0409308632507438	ES2	cutting_control	pearson	4	independent_column	whole_plate
JAK3-1	JAK3	0.20596118211501127	ES2	cutting_control	pearson	4	independent_column	whole_plate
JAK3-2	JAK3	0.009770716769522125	ES2	cutting_control	pearson	4	independent_column	whole_plate
KIF11-1	KIF11	-0.32009906183210446	ES2	cutting_control	pearson	4	independent_column	whole_plate
KIF11-2	KIF11	-0.39409125265738854	ES2	cutting_control	pearson	4	independent_column	whole_plate
KRAS-1	KRAS	-0.4687494263005675	ES2	cutting_control	pearson	4	independent_column	whole_plate
KRAS-2A	KRAS	0.10638031427047097	ES2	cutting_control	pearson	4	independent_column	whole_plate
KRAS-2B	KRAS	-0.1516979755341214	ES2	cutting_control	pearson	4	independent_column	whole_plate
LacZ-2	LacZ	0.20223473374950035	ES2	cutting_control	pearson	4	independent_column	whole_plate
LacZ-3	LacZ	0.08772929056051548	ES2	cutting_control	pearson	4	independent_column	whole_plate
Luc-1	Luc	0.3649856663830003	ES2	cutting_control	pearson	4	independent_column	whole_plate
Luc-2	Luc	0.24940783721529847	ES2	cutting_control	pearson	4	independent_column	whole_plate
MAPK1-1	MAPK1	0.4148667440329821	ES2	cutting_control	pearson	4	independent_column	whole_plate
MAPK1-2	MAPK1	0.3930536244606868	ES2	cutting_control	pearson	4	independent_column	whole_plate
MCL1-2	MCL1	0.43433221928742516	ES2	cutting_control	pearson	4	independent_column	whole_plate
MCL1-5	MCL1	0.2854605869922108	ES2	cutting_control	pearson	4	independent_column	whole_plate
MTOR-1	MTOR	-0.8911760210263652	ES2	cutting_control	pearson	4	independent_column	whole_plate
MTOR-2	MTOR	-0.5771906470952609	ES2	cutting_control	pearson	4	independent_column	whole_plate
MYC-1	MYC	-0.02197755411993922	ES2	cutting_control	pearson	4	independent_column	whole_plate
MYC-2	MYC	-0.07217693689938176	ES2	cutting_control	pearson	4	independent_column	whole_plate
ORC4-1	ORC4	0.01018345098510004	ES2	cutting_control	pearson	4	independent_column	whole_plate
ORC4-2	ORC4	0.09066552678688183	ES2	cutting_control	pearson	4	independent_column	whole_plate
PIK3CA-1	PIK3CA	0.22455056811094357	ES2	cutting_control	pearson	4	independent_column	whole_plate
PIK3CA-2	PIK3CA	0.4636285597594303	ES2	cutting_control	pearson	4	independent_column	whole_plate
POLR2D-1	POLR2D	0.0069272603599791135	ES2	cutting_control	pearson	4	independent_column	whole_plate
POLR2D-2	POLR2D	-0.10251671235196944	ES2	cutting_control	pearson	4	independent_column	whole_plate
PPIB-1	PPIB	0.21955174726260435	ES2	cutting_control	pearson	4	independent_column	whole_plate
PPIB-2	PPIB	0.22361402127002095	ES2	cutting_control	pearson	4	independent_column	whole_plate
PRDX1-1	PRDX1	-0.8141249432356363	ES2	cutting_control	pearson	4	independent_column	whole_plate
PRDX1-2	PRDX1	-0.5905867034978864	ES2	cutting_control	pearson	4	independent_column	whole_plate
PSMA1-1	PSMA1	0.2559598713710999	ES2	cutting_control	pearson	4	independent_column	whole_plate
PSMA1-2	PSMA1	0.19313558222684876	ES2	cutting_control	pearson	4	independent_column	whole_plate
PTK2-1	PTK2	0.3280556330081241	ES2	cutting_control	pearson	4	independent_column	whole_plate
PTK2-2	PTK2	0.42593094245814406	ES2	cutting_control	pearson	4	independent_column	whole_plate
RAC1-1	RAC1	-0.15775821024329334	ES2	cutting_control	pearson	4	independent_column	whole_plate
RAC1-2	RAC1	0.0796165265691148	ES2	cutting_control	pearson	4	independent_column	whole_plate
RAF1-1	RAF1	0.6787985150304512	ES2	cutting_control	pearson	4	independent_column	whole_plate
RAF1-2	RAF1	0.8306408570466054	ES2	cutting_control	pearson	4	independent_column	whole_plate
RHOA-1	RHOA	-0.1275920495299688	ES2	cutting_control	pearson	4	independent_column	whole_plate
RHOA-2	RHOA	-0.23770720769226078	ES2	cutting_control	pearson	4	independent_column	whole_plate
SDHB-1	SDHB	0.7805945687489975	ES2	cutting_control	pearson	4	independent_column	whole_plate
SDHB-2	SDHB	0.5836028105387865	ES2	cutting_control	pearson	4	independent_column	whole_plate
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	4	independent_column	whole_plate
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	4	independent_column	whole_plate
SMARCB1-1	SMARCB1	0.0910154519994484	ES2	cutting_control	pearson	4	independent_column	whole_plate
SMARCB1-2	SMARCB1	0.0833655689925107	ES2	cutting_control	pearson	4	independent_column	whole_plate
STAT3-1	STAT3	0.0796672346672474	ES2	cutting_control	pearson	4	independent_column	whole_plate
STAT3-2	STAT3	-0.10672239729168059	ES2	cutting_control	pearson	4	independent_column	whole_plate
SUZ12-1	SUZ12	0.2881928053702575	ES2	cutting_control	pearson	4	independent_column	whole_plate
SUZ12-2	SUZ12	0.28474588045219845	ES2	cutting_control	pearson	4	independent_column	whole_plate
TXN-1	TXN	0.1635389228757167	ES2	cutting_control	pearson	4	independent_column	whole_plate
TXN-2	TXN	0.36987149660207147	ES2	cutting_control	pearson	4	independent_column	whole_plate
XBP-1	XBP	-0.38898025045186807	ES2	cutting_control	pearson	4	independent_column	whole_plate
XBP-2	XBP	-0.5687049197689963	ES2	cutting_control	pearson	4	independent_column	whole_plate
YAP1-1	YAP1	0.05516764475628555	ES2	cutting_control	pearson	4	independent_column	whole_plate
YAP1-2	YAP1	0.1152696146061215	ES2	cutting_control	pearson	4	independent_column	whole_plate
AKT1-1	AKT1	-0.978458623586178	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
AKT1-2	AKT1	-0.7860523920357456	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ARID1B-1	ARID1B	-0.21102315896946902	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ARID1B-2	ARID1B	-0.009546052376145545	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ATF4-1	ATF4	-0.1528161200092138	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ATF4-2	ATF4	-0.1360696251887603	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ATP50-1	ATP50	-0.6467973291018627	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
ATP50-2	ATP50	-0.36913258882759764	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
AURKB-2	AURKB		ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BCL2-1	BCL2	-0.22948517825024284	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BCL2-2	BCL2	-0.2065870286837418	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BCL2L2-1	BCL2L2	-0.3914806861531089	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BCL2L2-2	BCL2L2	0.18088464687869754	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BCL2L2-4	BCL2L2	0.21014016445418515	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRAF-2	BRAF		ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRAF1-1	BRAF1		ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRCA1-1	BRCA1	0.16657384799296604	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRCA1-2	BRCA1	0.24850006586776133	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRD4-1	BRD4	0.2017276555738572	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
BRD4-2	BRD4	0.21804521066121654	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CCND1-1	CCND1	0.0962547181149645	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CCND1-2	CCND1	0.09039703096861915	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CCNE1-1	CCNE1	0.13669095381785867	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CCNE1-2	CCNE1	0.11949444370679418	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CDK2-1	CDK2	-0.09696165122360337	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CDK2-2	CDK2	-0.1526853658654443	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CDK4-1	CDK4	-0.405649149973339	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CDK4-2	CDK4	-0.24929475086190545	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CDK4-3	CDK4	-0.23126380818010855	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CHEK2-1	CHEK2	0.1853407886864536	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CHEK2-2	CHEK2	0.153579996468158	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
COX5B-1	COX5B	-0.1493609637011577	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
COX5B-2	COX5B	-0.043414841197728565	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CSNK1A1-1	CSNK1A1	0.5363040476390062	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CSNK1A1-2	CSNK1A1	0.5990376515670351	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CTNNB1-1	CTNNB1	1.2672040887042089	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
CTNNB1-2	CTNNB1	1.2683843632237535	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-1	Chr2	-0.02554724029273304	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-2	Chr2	0.005441343217036219	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-3	Chr2	0.033061065765382466	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-4	Chr2	0.009390168986371326	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-5	Chr2	0.030660666099373634	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
Chr2-6	Chr2	-0.0029568689079954636	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
DOT1L-1	DOT1L	-0.11166979756276346	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
DOT1L-2	DOT1L	-0.11880401757872047	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
EGFR-1	EGFR	-0.08323569864508518	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
EGFR-2	EGFR	-0.054099547212692126	ES2	cutting_control	pearson	4	full_metadata_shuffle	whole_plate
