perturbation	group	grit	cell_line	barcode_control	cor_method	query	_id	DepMap_ID	stripped_cell_line_name	ceres_score	grit_mean
AURKB-2	AURKB		A549	perturbation_control	pearson	AURKB	9212	ACH-000681	A549	-1.0232670571546494	
BRAF-2	BRAF		A549	perturbation_control	pearson	BRAF	673	ACH-000681	A549	-0.0315161696415092	
BRAF1-1	BRAF1		A549	perturbation_control	pearson						
EMPTY	EMPTY		A549	perturbation_control	pearson						
SLC2A1-1	SLC2A1		A549	perturbation_control	pearson	SLC2A1	6513	ACH-000681	A549	-0.7215561098172174	
SLC2A2-2	SLC2A2		A549	perturbation_control	pearson	SLC2A2	6514	ACH-000681	A549	0.108288501430605	
AURKB-2	AURKB		A549	perturbation_control	spearman	AURKB	9212	ACH-000681	A549	-1.0232670571546494	
BRAF-2	BRAF		A549	perturbation_control	spearman	BRAF	673	ACH-000681	A549	-0.0315161696415092	
BRAF1-1	BRAF1		A549	perturbation_control	spearman						
EMPTY	EMPTY		A549	perturbation_control	spearman						
SLC2A1-1	SLC2A1		A549	perturbation_control	spearman	SLC2A1	6513	ACH-000681	A549	-0.7215561098172174	
SLC2A2-2	SLC2A2		A549	perturbation_control	spearman	SLC2A2	6514	ACH-000681	A549	0.108288501430605	
AURKB-2	AURKB		ES2	cutting_control	pearson	AURKB	9212	ACH-000906	ES2	-1.5202913403537337	
BRAF-2	BRAF		ES2	cutting_control	pearson	BRAF	673	ACH-000906	ES2	-0.988501543082532	
BRAF1-1	BRAF1		ES2	cutting_control	pearson						
EMPTY	EMPTY		ES2	cutting_control	pearson						
SLC2A1-1	SLC2A1		ES2	cutting_control	pearson	SLC2A1	6513	ACH-000906	ES2	-0.9025632166197016	
SLC2A2-2	SLC2A2		ES2	cutting_control	pearson	SLC2A2	6514	ACH-000906	ES2	-0.079740833596119	
AURKB-2	AURKB		ES2	cutting_control	spearman	AURKB	9212	ACH-000906	ES2	-1.5202913403537337	
BRAF-2	BRAF		ES2	cutting_control	spearman	BRAF	673	ACH-000906	ES2	-0.988501543082532	
BRAF1-1	BRAF1		ES2	cutting_control	spearman						
EMPTY	EMPTY		ES2	cutting_control	spearman						
SLC2A1-1	SLC2A1		ES2	cutting_control	spearman	SLC2A1	6513	ACH-000906	ES2	-0.9025632166197016	
SLC2A2-2	SLC2A2		ES2	cutting_control	spearman	SLC2A2	6514	ACH-000906	ES2	-0.079740833596119	
AURKB-2	AURKB		ES2	perturbation_control	pearson	AURKB	9212	ACH-000906	ES2	-1.5202913403537337	
BRAF-2	BRAF		ES2	perturbation_control	pearson	BRAF	673	ACH-000906	ES2	-0.988501543082532	
BRAF1-1	BRAF1		ES2	perturbation_control	pearson						
EMPTY	EMPTY		ES2	perturbation_control	pearson						
SLC2A1-1	SLC2A1		ES2	perturbation_control	pearson	SLC2A1	6513	ACH-000906	ES2	-0.9025632166197016	
SLC2A2-2	SLC2A2		ES2	perturbation_control	pearson	SLC2A2	6514	ACH-000906	ES2	-0.079740833596119	
AURKB-2	AURKB		ES2	perturbation_control	spearman	AURKB	9212	ACH-000906	ES2	-1.5202913403537337	
BRAF-2	BRAF		ES2	perturbation_control	spearman	BRAF	673	ACH-000906	ES2	-0.988501543082532	
BRAF1-1	BRAF1		ES2	perturbation_control	spearman						
EMPTY	EMPTY		ES2	perturbation_control	spearman						
SLC2A1-1	SLC2A1		ES2	perturbation_control	spearman	SLC2A1	6513	ACH-000906	ES2	-0.9025632166197016	
SLC2A2-2	SLC2A2		ES2	perturbation_control	spearman	SLC2A2	6514	ACH-000906	ES2	-0.079740833596119	
